date,channel,device,sessions,product_views,add_to_cart,checkout_started,purchased
2024-06-14,Meta Retargeting,Mobile,82,49,18,11,7
2024-06-14,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-14,Referral,Desktop,52,27,11,6,6
2024-06-14,Referral,Mobile,88,46,18,10,7
2024-06-14,Referral,Tablet,11,6,2,1,1
2024-06-14,TikTok,Desktop,22,12,4,3,2
2024-06-14,TikTok,Mobile,77,40,15,9,5
2024-06-14,TikTok,Tablet,2,1,0,0,0
2024-06-15,Email/Organic,Desktop,98,48,18,11,10
2024-06-15,Email/Organic,Mobile,153,75,27,16,11
2024-06-15,Email/Organic,Tablet,23,11,4,2,1
2024-06-15,Google Brand,Desktop,31,15,7,4,3
2024-06-15,Google Brand,Mobile,45,22,10,6,4
2024-06-15,Google Brand,Tablet,8,3,1,1,1
2024-06-15,Google Shopping,Desktop,62,38,16,11,8
2024-06-15,Google Shopping,Mobile,112,70,29,19,11
2024-06-15,Google Shopping,Tablet,13,8,3,2,1
2024-06-15,Meta Prospecting,Desktop,65,38,17,11,6
2024-06-15,Meta Prospecting,Mobile,208,122,53,35,16
2024-06-15,Meta Prospecting,Tablet,8,5,2,1,1
2024-06-15,Meta Retargeting,Desktop,37,19,8,5,4
2024-06-15,Meta Retargeting,Mobile,91,48,20,13,8
2024-06-15,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-15,Referral,Desktop,33,16,6,4,4
2024-06-15,Referral,Mobile,56,26,11,7,5
2024-06-15,Referral,Tablet,8,3,1,1,1
2024-06-15,TikTok,Desktop,33,15,6,4,3
2024-06-15,TikTok,Mobile,116,54,20,15,7
2024-06-15,TikTok,Tablet,3,2,1,0,0
2024-06-16,Email/Organic,Desktop,85,39,15,9,8
2024-06-16,Email/Organic,Mobile,133,61,24,14,9
2024-06-16,Email/Organic,Tablet,19,9,3,2,1
2024-06-16,Google Brand,Desktop,37,20,7,4,3
2024-06-16,Google Brand,Mobile,53,29,11,7,5
2024-06-16,Google Brand,Tablet,9,5,2,1,1
2024-06-16,Google Shopping,Desktop,54,28,10,6,5
2024-06-16,Google Shopping,Mobile,97,50,19,12,7
2024-06-16,Google Shopping,Tablet,11,6,2,1,1
2024-06-16,Meta Prospecting,Desktop,103,55,21,12,6
2024-06-16,Meta Prospecting,Mobile,329,175,68,38,15
2024-06-16,Meta Prospecting,Tablet,12,6,3,1,0
2024-06-16,Meta Retargeting,Desktop,34,17,6,4,3
2024-06-16,Meta Retargeting,Mobile,84,41,14,9,5
2024-06-16,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-16,Referral,Desktop,39,20,8,6,6
2024-06-16,Referral,Mobile,67,33,13,9,6
2024-06-16,Referral,Tablet,9,4,2,1,1
2024-06-16,TikTok,Desktop,4,2,1,1,1
2024-06-16,TikTok,Mobile,15,8,3,2,1
2024-06-16,TikTok,Tablet,0,0,0,0,0
2024-06-17,Email/Organic,Desktop,87,50,20,12,10
2024-06-17,Email/Organic,Mobile,136,78,31,19,12
2024-06-17,Email/Organic,Tablet,20,11,4,3,2
2024-06-17,Google Brand,Desktop,33,18,8,4,3
2024-06-17,Google Brand,Mobile,48,27,11,7,5
2024-06-17,Google Brand,Tablet,8,4,2,1,1
2024-06-17,Google Shopping,Desktop,63,37,12,7,5
2024-06-17,Google Shopping,Mobile,115,66,22,13,8
2024-06-17,Google Shopping,Tablet,14,8,3,2,1
2024-06-17,Meta Prospecting,Desktop,166,85,29,16,8
2024-06-17,Meta Prospecting,Mobile,529,271,94,53,20
2024-06-17,Meta Prospecting,Tablet,20,10,4,2,1
2024-06-17,Meta Retargeting,Desktop,20,12,5,3,2
2024-06-17,Meta Retargeting,Mobile,50,29,11,7,5
2024-06-17,Meta Retargeting,Tablet,4,2,1,1,1
2024-06-17,Referral,Desktop,43,21,7,5,4
2024-06-17,Referral,Mobile,73,35,13,8,6
2024-06-17,Referral,Tablet,10,5,2,1,1
2024-06-17,TikTok,Desktop,34,21,7,5,4
2024-06-17,TikTok,Mobile,120,72,26,16,9
2024-06-17,TikTok,Tablet,4,2,1,0,0
2024-06-18,Email/Organic,Desktop,120,56,18,11,10
2024-06-18,Email/Organic,Mobile,187,87,29,17,11
2024-06-18,Email/Organic,Tablet,27,13,4,3,2
2024-06-18,Google Brand,Desktop,43,23,9,5,4
2024-06-18,Google Brand,Mobile,62,34,12,7,5
2024-06-18,Google Brand,Tablet,10,5,2,1,1
2024-06-18,Google Shopping,Desktop,50,31,15,9,7
2024-06-18,Google Shopping,Mobile,92,56,26,17,10
2024-06-18,Google Shopping,Tablet,11,6,3,2,1
2024-06-18,Meta Prospecting,Desktop,34,17,6,4,2
2024-06-18,Meta Prospecting,Mobile,107,53,21,13,6
2024-06-18,Meta Prospecting,Tablet,4,2,1,1,1
2024-06-18,Meta Retargeting,Desktop,38,19,8,5,4
2024-06-18,Meta Retargeting,Mobile,95,47,21,13,9
2024-06-18,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-18,Referral,Desktop,34,20,7,5,5
2024-06-18,Referral,Mobile,57,34,12,8,6
2024-06-18,Referral,Tablet,8,4,1,1,1
2024-06-18,TikTok,Desktop,36,24,9,5,3
2024-06-18,TikTok,Mobile,128,83,31,19,9
2024-06-18,TikTok,Tablet,4,2,1,1,1
2024-06-19,Email/Organic,Desktop,36,23,9,6,5
2024-06-19,Email/Organic,Mobile,55,36,14,10,7
2024-06-19,Email/Organic,Tablet,8,5,2,2,2
2024-06-19,Google Brand,Desktop,24,14,6,4,3
2024-06-19,Google Brand,Mobile,34,21,9,6,4
2024-06-19,Google Brand,Tablet,6,3,1,1,1
2024-06-19,Google Shopping,Desktop,40,21,8,5,4
2024-06-19,Google Shopping,Mobile,72,38,16,10,6
2024-06-19,Google Shopping,Tablet,8,4,2,1,1
2024-06-19,Meta Prospecting,Desktop,140,81,22,11,6
2024-06-19,Meta Prospecting,Mobile,448,259,70,34,15
2024-06-19,Meta Prospecting,Tablet,17,10,3,1,1
2024-06-19,Meta Retargeting,Desktop,48,22,8,5,4
2024-06-19,Meta Retargeting,Mobile,119,54,21,13,8
2024-06-19,Meta Retargeting,Tablet,8,3,1,1,1
2024-06-19,Referral,Desktop,32,19,9,5,5
2024-06-19,Referral,Mobile,53,33,14,9,8
2024-06-19,Referral,Tablet,7,4,2,1,1
2024-06-19,TikTok,Desktop,40,24,8,5,4
2024-06-19,TikTok,Mobile,140,84,30,17,10
2024-06-19,TikTok,Tablet,4,3,1,1,0
2024-06-20,Email/Organic,Desktop,103,60,18,11,10
2024-06-20,Email/Organic,Mobile,161,93,27,18,12
2024-06-20,Email/Organic,Tablet,24,14,4,3,2
2024-06-20,Google Brand,Desktop,22,12,6,3,3
2024-06-20,Google Brand,Mobile,32,18,9,5,3
2024-06-20,Google Brand,Tablet,5,3,1,1,1
2024-06-20,Google Shopping,Desktop,58,30,12,7,6
2024-06-20,Google Shopping,Mobile,106,55,22,14,8
2024-06-20,Google Shopping,Tablet,12,6,2,2,1
2024-06-20,Meta Prospecting,Desktop,83,45,19,12,6
2024-06-20,Meta Prospecting,Mobile,264,144,59,38,15
2024-06-20,Meta Prospecting,Tablet,10,5,2,1,1
2024-06-20,Meta Retargeting,Desktop,45,22,9,6,5
2024-06-20,Meta Retargeting,Mobile,112,56,23,15,9
2024-06-20,Meta Retargeting,Tablet,8,4,2,1,1
2024-06-20,Referral,Desktop,30,18,6,4,4
2024-06-20,Referral,Mobile,50,30,11,7,5
2024-06-20,Referral,Tablet,7,4,1,1,1
2024-06-20,TikTok,Desktop,13,7,3,3,2
2024-06-20,TikTok,Mobile,45,26,12,8,5
2024-06-20,TikTok,Tablet,1,1,0,0,0
2024-06-21,Email/Organic,Desktop,103,55,20,12,11
2024-06-21,Email/Organic,Mobile,161,86,32,19,13
2024-06-21,Email/Organic,Tablet,24,12,5,3,2
2024-06-21,Google Brand,Desktop,28,15,7,4,3
2024-06-21,Google Brand,Mobile,40,23,10,7,5
2024-06-21,Google Brand,Tablet,6,4,2,1,1
2024-06-21,Google Shopping,Desktop,70,39,14,9,7
2024-06-21,Google Shopping,Mobile,128,70,25,16,10
2024-06-21,Google Shopping,Tablet,15,8,3,2,1
2024-06-21,Meta Prospecting,Desktop,51,33,13,8,5
2024-06-21,Meta Prospecting,Mobile,163,105,42,24,11
2024-06-21,Meta Prospecting,Tablet,6,4,2,1,1
2024-06-21,Meta Retargeting,Desktop,63,34,12,7,6
2024-06-21,Meta Retargeting,Mobile,157,83,31,18,11
2024-06-21,Meta Retargeting,Tablet,11,6,2,1,1
2024-06-21,Referral,Desktop,62,36,14,8,7
2024-06-21,Referral,Mobile,105,61,23,14,9
2024-06-21,Referral,Tablet,14,8,3,2,2
2024-06-21,TikTok,Desktop,47,25,8,5,3
2024-06-21,TikTok,Mobile,164,88,30,17,9
2024-06-21,TikTok,Tablet,5,3,1,1,1
2024-06-22,Email/Organic,Desktop,85,45,18,11,9
2024-06-22,Email/Organic,Mobile,133,71,28,18,12
2024-06-22,Email/Organic,Tablet,19,10,4,3,2
2024-06-22,Google Brand,Desktop,24,15,6,4,3
2024-06-22,Google Brand,Mobile,34,22,9,5,3
2024-06-22,Google Brand,Tablet,6,4,1,1,1
2024-06-22,Google Shopping,Desktop,27,17,7,4,3
2024-06-22,Google Shopping,Mobile,48,32,13,8,4
2024-06-22,Google Shopping,Tablet,6,4,1,1,1
2024-06-22,Meta Prospecting,Desktop,44,22,10,6,3
2024-06-22,Meta Prospecting,Mobile,141,72,30,18,8
2024-06-22,Meta Prospecting,Tablet,5,3,1,1,1
2024-06-22,Meta Retargeting,Desktop,45,24,7,4,3
2024-06-22,Meta Retargeting,Mobile,112,61,16,9,5
2024-06-22,Meta Retargeting,Tablet,8,4,1,1,1
2024-06-22,Referral,Desktop,45,26,10,6,6
2024-06-22,Referral,Mobile,76,43,18,11,9
2024-06-22,Referral,Tablet,10,6,2,1,1
2024-06-22,TikTok,Desktop,18,10,4,2,1
2024-06-22,TikTok,Mobile,62,33,12,8,5
2024-06-22,TikTok,Tablet,2,1,0,0,0
2024-06-23,Email/Organic,Desktop,76,46,16,11,10
2024-06-23,Email/Organic,Mobile,118,73,26,16,11
2024-06-23,Email/Organic,Tablet,17,11,4,2,1
2024-06-23,Google Brand,Desktop,37,21,7,4,4
2024-06-23,Google Brand,Mobile,53,30,10,5,3
2024-06-23,Google Brand,Tablet,9,5,1,1,1
2024-06-23,Google Shopping,Desktop,49,25,10,6,5
2024-06-23,Google Shopping,Mobile,89,44,18,12,7
2024-06-23,Google Shopping,Tablet,11,5,2,1,1
2024-06-23,Meta Prospecting,Desktop,94,51,16,10,6
2024-06-23,Meta Prospecting,Mobile,298,161,53,32,15
2024-06-23,Meta Prospecting,Tablet,11,6,2,1,0
2024-06-23,Meta Retargeting,Desktop,36,18,8,4,3
2024-06-23,Meta Retargeting,Mobile,88,46,18,11,8
2024-06-23,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-23,Referral,Desktop,51,27,10,7,6
2024-06-23,Referral,Mobile,87,45,17,12,7
2024-06-23,Referral,Tablet,11,6,2,1,1
2024-06-23,TikTok,Desktop,25,14,6,4,3
2024-06-23,TikTok,Mobile,87,47,20,13,6
2024-06-23,TikTok,Tablet,3,1,0,0,0
2024-06-24,Email/Organic,Desktop,61,32,11,7,6
2024-06-24,Email/Organic,Mobile,95,50,17,11,8
2024-06-24,Email/Organic,Tablet,14,7,3,2,2
2024-06-24,Google Brand,Desktop,33,15,6,4,4
2024-06-24,Google Brand,Mobile,49,22,9,5,3
2024-06-24,Google Brand,Tablet,8,4,1,1,1
2024-06-24,Google Shopping,Desktop,64,38,15,8,6
2024-06-24,Google Shopping,Mobile,117,70,26,15,9
2024-06-24,Google Shopping,Tablet,14,8,3,2,2
2024-06-24,Meta Prospecting,Desktop,71,42,16,10,5
2024-06-24,Meta Prospecting,Mobile,226,133,53,31,13
2024-06-24,Meta Prospecting,Tablet,9,5,2,1,1
2024-06-24,Meta Retargeting,Desktop,54,30,10,7,5
2024-06-24,Meta Retargeting,Mobile,135,73,24,17,10
2024-06-24,Meta Retargeting,Tablet,9,5,2,1,1
2024-06-24,Referral,Desktop,69,34,12,7,6
2024-06-24,Referral,Mobile,115,57,20,12,9
2024-06-24,Referral,Tablet,15,7,2,1,1
2024-06-24,TikTok,Desktop,38,24,9,6,4
2024-06-24,TikTok,Mobile,132,82,30,21,11
2024-06-24,TikTok,Tablet,4,2,1,1,1
2024-06-25,Email/Organic,Desktop,64,36,15,9,8
2024-06-25,Email/Organic,Mobile,100,55,24,15,11
2024-06-25,Email/Organic,Tablet,15,8,3,2,2
2024-06-25,Google Brand,Desktop,33,18,8,4,3
2024-06-25,Google Brand,Mobile,49,26,11,7,5
2024-06-25,Google Brand,Tablet,8,4,2,1,1
2024-06-25,Google Shopping,Desktop,46,25,12,7,5
2024-06-25,Google Shopping,Mobile,85,46,21,13,7
2024-06-25,Google Shopping,Tablet,10,5,2,2,1
2024-06-25,Meta Prospecting,Desktop,78,50,21,13,7
2024-06-25,Meta Prospecting,Mobile,250,161,66,41,17
2024-06-25,Meta Prospecting,Tablet,10,6,2,1,0
2024-06-25,Meta Retargeting,Desktop,24,11,4,3,2
2024-06-25,Meta Retargeting,Mobile,60,29,10,7,4
2024-06-25,Meta Retargeting,Tablet,4,2,1,0,0
2024-06-25,Referral,Desktop,38,19,7,5,4
2024-06-25,Referral,Mobile,64,31,12,8,6
2024-06-25,Referral,Tablet,9,4,1,1,1
2024-06-25,TikTok,Desktop,27,15,6,4,3
2024-06-25,TikTok,Mobile,95,54,20,14,7
2024-06-25,TikTok,Tablet,3,2,0,0,0
2024-06-26,Email/Organic,Desktop,92,50,18,10,9
2024-06-26,Email/Organic,Mobile,145,77,27,15,10
2024-06-26,Email/Organic,Tablet,21,11,4,2,2
2024-06-26,Google Brand,Desktop,23,14,6,4,4
2024-06-26,Google Brand,Mobile,34,21,8,5,3
2024-06-26,Google Brand,Tablet,5,3,1,1,1
2024-06-26,Google Shopping,Desktop,37,23,10,7,5
2024-06-26,Google Shopping,Mobile,67,43,18,13,7
2024-06-26,Google Shopping,Tablet,8,5,2,1,1
2024-06-26,Meta Prospecting,Desktop,76,43,14,10,5
2024-06-26,Meta Prospecting,Mobile,241,135,47,30,12
2024-06-26,Meta Prospecting,Tablet,9,5,2,1,1
2024-06-26,Meta Retargeting,Desktop,34,19,6,3,2
2024-06-26,Meta Retargeting,Mobile,85,46,14,9,6
2024-06-26,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-26,Referral,Desktop,40,23,9,5,5
2024-06-26,Referral,Mobile,67,38,14,9,6
2024-06-26,Referral,Tablet,9,5,2,1,1
2024-06-26,TikTok,Desktop,32,18,7,5,3
2024-06-26,TikTok,Mobile,113,62,26,17,9
2024-06-26,TikTok,Tablet,3,2,1,1,1
2024-06-27,Email/Organic,Desktop,124,71,28,14,11
2024-06-27,Email/Organic,Mobile,194,112,43,23,13
2024-06-27,Email/Organic,Tablet,29,16,6,3,2
2024-06-27,Google Brand,Desktop,21,12,5,3,3
2024-06-27,Google Brand,Mobile,31,18,8,5,3
2024-06-27,Google Brand,Tablet,5,3,1,1,1
2024-06-27,Google Shopping,Desktop,48,25,10,6,4
2024-06-27,Google Shopping,Mobile,88,45,19,12,7
2024-06-27,Google Shopping,Tablet,10,5,2,1,1
2024-06-27,Meta Prospecting,Desktop,124,56,21,13,8
2024-06-27,Meta Prospecting,Mobile,396,180,66,40,19
2024-06-27,Meta Prospecting,Tablet,15,7,2,1,0
2024-06-27,Meta Retargeting,Desktop,40,22,8,5,4
2024-06-27,Meta Retargeting,Mobile,98,55,20,13,8
2024-06-27,Meta Retargeting,Tablet,7,4,1,1,1
2024-06-27,Referral,Desktop,67,35,11,7,7
2024-06-27,Referral,Mobile,114,59,19,13,9
2024-06-27,Referral,Tablet,15,8,3,2,2
2024-06-27,TikTok,Desktop,14,9,4,3,2
2024-06-27,TikTok,Mobile,49,30,12,8,4
2024-06-27,TikTok,Tablet,2,1,0,0,0
2024-06-28,Email/Organic,Desktop,73,40,14,9,8
2024-06-28,Email/Organic,Mobile,114,63,22,15,11
2024-06-28,Email/Organic,Tablet,17,9,3,2,2
2024-06-28,Google Brand,Desktop,30,16,7,4,3
2024-06-28,Google Brand,Mobile,43,24,10,6,4
2024-06-28,Google Brand,Tablet,7,4,2,1,1
2024-06-28,Google Shopping,Desktop,33,18,7,4,3
2024-06-28,Google Shopping,Mobile,60,34,13,8,4
2024-06-28,Google Shopping,Tablet,7,4,2,1,1
2024-06-28,Meta Prospecting,Desktop,94,50,16,10,6
2024-06-28,Meta Prospecting,Mobile,300,158,52,31,14
2024-06-28,Meta Prospecting,Tablet,11,6,2,1,1
2024-06-28,Meta Retargeting,Desktop,44,30,11,7,5
2024-06-28,Meta Retargeting,Mobile,110,73,26,17,10
2024-06-28,Meta Retargeting,Tablet,7,5,2,1,1
2024-06-28,Referral,Desktop,54,32,13,7,6
2024-06-28,Referral,Mobile,92,54,22,13,9
2024-06-28,Referral,Tablet,12,7,3,2,2
2024-06-28,TikTok,Desktop,13,7,3,2,2
2024-06-28,TikTok,Mobile,47,26,12,7,4
2024-06-28,TikTok,Tablet,1,1,0,0,0
2024-06-29,Email/Organic,Desktop,67,42,19,11,10
2024-06-29,Email/Organic,Mobile,105,67,29,18,12
2024-06-29,Email/Organic,Tablet,16,10,4,3,2
2024-06-29,Google Brand,Desktop,20,11,4,3,2
2024-06-29,Google Brand,Mobile,28,17,7,4,3
2024-06-29,Google Brand,Tablet,5,3,1,1,1
2024-06-29,Google Shopping,Desktop,47,20,8,5,4
2024-06-29,Google Shopping,Mobile,85,37,15,10,6
2024-06-29,Google Shopping,Tablet,10,4,2,1,1
2024-06-29,Meta Prospecting,Desktop,87,50,20,13,7
2024-06-29,Meta Prospecting,Mobile,277,161,64,42,18
2024-06-29,Meta Prospecting,Tablet,11,6,3,2,1
2024-06-29,Meta Retargeting,Desktop,50,24,9,6,5
2024-06-29,Meta Retargeting,Mobile,123,59,23,15,9
2024-06-29,Meta Retargeting,Tablet,8,4,2,1,1
2024-06-29,Referral,Desktop,33,16,6,4,4
2024-06-29,Referral,Mobile,56,27,10,6,4
2024-06-29,Referral,Tablet,8,3,1,1,1
2024-06-29,TikTok,Desktop,7,4,2,1,1
2024-06-29,TikTok,Mobile,26,15,5,4,2
2024-06-29,TikTok,Tablet,1,1,0,0,0
2024-06-30,Email/Organic,Desktop,67,35,14,10,9
2024-06-30,Email/Organic,Mobile,105,55,22,15,10
2024-06-30,Email/Organic,Tablet,15,8,3,2,1
2024-06-30,Google Brand,Desktop,47,29,12,7,6
2024-06-30,Google Brand,Mobile,68,43,17,10,6
2024-06-30,Google Brand,Tablet,11,7,3,1,1
2024-06-30,Google Shopping,Desktop,83,38,13,8,7
2024-06-30,Google Shopping,Mobile,151,69,25,15,10
2024-06-30,Google Shopping,Tablet,18,8,3,2,1
2024-06-30,Meta Prospecting,Desktop,184,88,25,13,8
2024-06-30,Meta Prospecting,Mobile,585,280,80,43,19
2024-06-30,Meta Prospecting,Tablet,22,10,3,2,1
2024-06-30,Meta Retargeting,Desktop,35,22,9,5,4
2024-06-30,Meta Retargeting,Mobile,86,54,21,13,9
2024-06-30,Meta Retargeting,Tablet,6,3,1,1,1
2024-06-30,Referral,Desktop,49,27,10,6,6
2024-06-30,Referral,Mobile,83,45,17,10,7
2024-06-30,Referral,Tablet,11,6,2,1,1
2024-06-30,TikTok,Desktop,25,14,6,4,2
2024-06-30,TikTok,Mobile,87,49,22,12,6
2024-06-30,TikTok,Tablet,2,1,1,0,0
2024-07-01,Email/Organic,Desktop,63,33,10,7,6
2024-07-01,Email/Organic,Mobile,98,52,16,11,7
2024-07-01,Email/Organic,Tablet,14,8,2,1,1
2024-07-01,Google Brand,Desktop,34,21,7,4,3
2024-07-01,Google Brand,Mobile,50,30,11,6,4
2024-07-01,Google Brand,Tablet,8,5,2,1,1
2024-07-01,Google Shopping,Desktop,45,23,8,5,4
2024-07-01,Google Shopping,Mobile,82,41,15,10,6
2024-07-01,Google Shopping,Tablet,9,5,2,1,0
2024-07-01,Meta Prospecting,Desktop,66,41,15,10,6
2024-07-01,Meta Prospecting,Mobile,211,132,47,31,14
2024-07-01,Meta Prospecting,Tablet,8,5,2,1,0
2024-07-01,Meta Retargeting,Desktop,45,23,10,6,5
2024-07-01,Meta Retargeting,Mobile,111,57,25,16,9
2024-07-01,Meta Retargeting,Tablet,7,4,2,1,1
2024-07-01,Referral,Desktop,52,28,12,7,6
2024-07-01,Referral,Mobile,87,47,20,12,9
2024-07-01,Referral,Tablet,11,6,3,2,2
2024-07-01,TikTok,Desktop,40,25,6,4,3
2024-07-01,TikTok,Mobile,139,89,23,15,8
2024-07-01,TikTok,Tablet,4,3,1,0,0
2024-07-02,Email/Organic,Desktop,67,42,17,11,10
2024-07-02,Email/Organic,Mobile,104,65,26,18,13
2024-07-02,Email/Organic,Tablet,15,9,4,3,3
2024-07-02,Google Brand,Desktop,73,41,15,10,8
2024-07-02,Google Brand,Mobile,105,59,22,14,8
2024-07-02,Google Brand,Tablet,17,10,3,2,1
2024-07-02,Google Shopping,Desktop,41,27,11,7,6
2024-07-02,Google Shopping,Mobile,75,48,20,13,8
2024-07-02,Google Shopping,Tablet,9,6,2,1,1
2024-07-02,Meta Prospecting,Desktop,94,58,20,13,7
2024-07-02,Meta Prospecting,Mobile,299,183,65,41,18
2024-07-02,Meta Prospecting,Tablet,11,7,3,1,1
2024-07-02,Meta Retargeting,Desktop,25,15,5,3,3
2024-07-02,Meta Retargeting,Mobile,62,36,13,8,5
2024-07-02,Meta Retargeting,Tablet,4,2,1,1,1
2024-07-02,Referral,Desktop,40,20,7,5,4
2024-07-02,Referral,Mobile,67,33,12,8,6
2024-07-02,Referral,Tablet,9,4,2,1,1
2024-07-02,TikTok,Desktop,47,27,10,6,4
2024-07-02,TikTok,Mobile,166,96,34,22,11
2024-07-02,TikTok,Tablet,5,3,1,1,1
2024-07-03,Email/Organic,Desktop,50,27,13,8,7
2024-07-03,Email/Organic,Mobile,78,43,20,12,8
2024-07-03,Email/Organic,Tablet,11,6,3,2,1
2024-07-03,Google Brand,Desktop,48,28,12,7,6
2024-07-03,Google Brand,Mobile,70,40,18,11,7
2024-07-03,Google Brand,Tablet,11,7,3,2,1
2024-07-03,Google Shopping,Desktop,31,18,7,4,3
2024-07-03,Google Shopping,Mobile,56,33,12,7,4
2024-07-03,Google Shopping,Tablet,6,4,1,1,1
2024-07-03,Meta Prospecting,Desktop,75,38,14,8,5
2024-07-03,Meta Prospecting,Mobile,239,120,44,25,12
2024-07-03,Meta Prospecting,Tablet,9,4,2,1,0
2024-07-03,Meta Retargeting,Desktop,28,12,5,3,2
2024-07-03,Meta Retargeting,Mobile,69,30,12,7,4
2024-07-03,Meta Retargeting,Tablet,5,2,1,1,1
2024-07-03,Referral,Desktop,20,11,5,3,3
2024-07-03,Referral,Mobile,33,18,8,5,3
2024-07-03,Referral,Tablet,4,2,1,1,1
2024-07-03,TikTok,Desktop,21,11,4,3,2
2024-07-03,TikTok,Mobile,73,40,15,9,5
2024-07-03,TikTok,Tablet,2,1,0,0,0
2024-07-04,Email/Organic,Desktop,112,60,22,10,9
2024-07-04,Email/Organic,Mobile,175,95,34,16,12
2024-07-04,Email/Organic,Tablet,26,14,5,2,2
2024-07-04,Google Brand,Desktop,53,29,8,6,5
2024-07-04,Google Brand,Mobile,77,42,12,8,5
2024-07-04,Google Brand,Tablet,12,7,2,1,1
2024-07-04,Google Shopping,Desktop,49,28,10,6,4
2024-07-04,Google Shopping,Mobile,89,51,17,12,7
2024-07-04,Google Shopping,Tablet,11,6,2,1,1
2024-07-04,Meta Prospecting,Desktop,114,60,20,13,7
2024-07-04,Meta Prospecting,Mobile,363,191,62,41,17
2024-07-04,Meta Prospecting,Tablet,14,7,2,1,1
2024-07-04,Meta Retargeting,Desktop,52,29,10,6,5
2024-07-04,Meta Retargeting,Mobile,129,71,26,16,10
2024-07-04,Meta Retargeting,Tablet,9,5,2,1,1
2024-07-04,Referral,Desktop,47,25,11,7,7
2024-07-04,Referral,Mobile,79,43,18,11,8
2024-07-04,Referral,Tablet,10,6,2,1,1
2024-07-04,TikTok,Desktop,36,21,7,4,3
2024-07-04,TikTok,Mobile,127,74,24,15,8
2024-07-04,TikTok,Tablet,4,2,1,1,0
2024-07-05,Email/Organic,Desktop,82,49,18,11,9
2024-07-05,Email/Organic,Mobile,128,76,29,17,11
2024-07-05,Email/Organic,Tablet,19,11,4,3,2
2024-07-05,Google Brand,Desktop,6,3,1,1,1
2024-07-05,Google Brand,Mobile,8,4,2,1,1
2024-07-05,Google Brand,Tablet,1,1,0,0,0
2024-07-05,Google Shopping,Desktop,41,22,8,5,4
2024-07-05,Google Shopping,Mobile,74,39,16,10,6
2024-07-05,Google Shopping,Tablet,9,5,2,1,1
2024-07-05,Meta Prospecting,Desktop,86,47,15,8,5
2024-07-05,Meta Prospecting,Mobile,275,149,48,27,13
2024-07-05,Meta Prospecting,Tablet,10,5,2,1,0
2024-07-05,Meta Retargeting,Desktop,39,23,9,5,4
2024-07-05,Meta Retargeting,Mobile,97,57,22,14,9
2024-07-05,Meta Retargeting,Tablet,6,4,2,1,1
2024-07-05,Referral,Desktop,36,20,9,6,6
2024-07-05,Referral,Mobile,62,34,15,10,8
2024-07-05,Referral,Tablet,8,4,2,1,1
2024-07-05,TikTok,Desktop,16,10,4,3,2
2024-07-05,TikTok,Mobile,58,36,15,9,6
2024-07-05,TikTok,Tablet,2,1,0,0,0
2024-07-06,Email/Organic,Desktop,90,58,21,14,12
2024-07-06,Email/Organic,Mobile,140,91,33,22,15
2024-07-06,Email/Organic,Tablet,21,14,5,3,2
2024-07-06,Google Brand,Desktop,23,11,4,3,3
2024-07-06,Google Brand,Mobile,34,16,7,4,3
2024-07-06,Google Brand,Tablet,5,3,1,1,1
2024-07-06,Google Shopping,Desktop,38,20,6,4,3
2024-07-06,Google Shopping,Mobile,68,35,12,7,4
2024-07-06,Google Shopping,Tablet,8,4,1,1,1
2024-07-06,Meta Prospecting,Desktop,61,30,12,7,4
2024-07-06,Meta Prospecting,Mobile,194,97,39,24,11
2024-07-06,Meta Prospecting,Tablet,7,4,2,1,0
2024-07-06,Meta Retargeting,Desktop,19,14,5,3,3
2024-07-06,Meta Retargeting,Mobile,48,33,14,9,6
2024-07-06,Meta Retargeting,Tablet,3,2,1,1,1
2024-07-06,Referral,Desktop,53,29,12,8,7
2024-07-06,Referral,Mobile,89,49,21,13,9
2024-07-06,Referral,Tablet,12,7,3,2,1
2024-07-06,TikTok,Desktop,27,16,5,3,2
2024-07-06,TikTok,Mobile,96,57,17,12,7
2024-07-06,TikTok,Tablet,3,2,1,0,0
2024-07-07,Email/Organic,Desktop,68,40,13,9,8
2024-07-07,Email/Organic,Mobile,107,62,21,15,11
2024-07-07,Email/Organic,Tablet,16,9,3,2,2
2024-07-07,Google Brand,Desktop,22,13,5,3,3
2024-07-07,Google Brand,Mobile,31,18,7,5,3
2024-07-07,Google Brand,Tablet,5,3,1,1,1
2024-07-07,Google Shopping,Desktop,60,35,15,10,8
2024-07-07,Google Shopping,Mobile,109,64,27,17,10
2024-07-07,Google Shopping,Tablet,13,7,3,2,1
2024-07-07,Meta Prospecting,Desktop,47,27,11,7,4
2024-07-07,Meta Prospecting,Mobile,151,85,34,23,10
2024-07-07,Meta Prospecting,Tablet,6,3,1,1,0
2024-07-07,Meta Retargeting,Desktop,29,15,6,4,3
2024-07-07,Meta Retargeting,Mobile,71,39,15,9,6
2024-07-07,Meta Retargeting,Tablet,5,3,1,1,1
2024-07-07,Referral,Desktop,50,22,8,4,4
