date,channel,spend,impressions,clicks,new_customers
2024-08-23,Google Brand,185.08,3850,308,9
2024-08-23,Google Shopping,372.21,11266,338,12
2024-08-23,Meta Prospecting,345.25,31916,383,20
2024-08-23,Meta Retargeting,310.65,10818,238,12
2024-08-23,Referral,28.87,2880,144,9
2024-08-23,TikTok,130.1,20555,185,6
2024-08-24,Email/Organic,14.2,7075,283,10
2024-08-24,Google Brand,120.0,2500,200,6
2024-08-24,Google Shopping,273.47,8266,248,8
2024-08-24,Meta Prospecting,426.13,39416,473,24
2024-08-24,Meta Retargeting,327.13,11409,251,13
2024-08-24,Referral,34.22,3420,171,10
2024-08-24,TikTok,199.42,31555,284,10
2024-08-25,Email/Organic,12.68,6325,253,9
2024-08-25,Google Brand,205.14,4262,341,9
2024-08-25,Google Shopping,281.54,8500,255,9
2024-08-25,Meta Prospecting,443.97,41083,493,23
2024-08-25,Meta Retargeting,118.9,4136,91,5
2024-08-25,Referral,17.5,1740,87,5
2024-08-25,TikTok,198.25,31444,283,10
2024-08-26,Email/Organic,14.82,7400,296,12
2024-08-26,Google Brand,203.09,4225,338,9
2024-08-26,Google Shopping,106.13,3200,96,4
2024-08-26,Meta Prospecting,344.67,31833,382,19
2024-08-26,Meta Retargeting,315.51,11000,242,12
2024-08-26,Referral,14.42,1440,72,5
2024-08-26,TikTok,173.33,27444,247,8
2024-08-27,Email/Organic,15.85,7925,317,12
2024-08-27,Google Brand,123.13,2562,205,6
2024-08-27,Google Shopping,247.71,7500,225,9
2024-08-27,Meta Prospecting,349.65,32333,388,20
2024-08-27,Meta Retargeting,185.29,6454,142,7
2024-08-27,Referral,29.65,2960,148,8
2024-08-27,TikTok,118.81,18777,169,6
2024-08-28,Email/Organic,13.2,6575,263,10
2024-08-28,Google Brand,55.19,1137,91,3
2024-08-28,Google Shopping,272.28,8233,247,8
2024-08-28,Meta Prospecting,332.91,30750,369,19
2024-08-28,Meta Retargeting,207.41,7227,159,8
2024-08-28,Referral,35.07,3500,175,11
2024-08-28,TikTok,164.5,26111,235,8
2024-08-29,Email/Organic,19.36,9675,387,14
2024-08-29,Google Brand,66.83,1387,111,3
2024-08-29,Google Shopping,401.03,12133,364,13
2024-08-29,Meta Prospecting,431.45,39916,479,22
2024-08-29,Meta Retargeting,146.14,5090,112,7
2024-08-29,Referral,40.52,4040,202,13
2024-08-29,TikTok,121.23,19222,173,7
2024-08-30,Email/Organic,16.66,8325,333,12
2024-08-30,Google Brand,80.62,1675,134,3
2024-08-30,Google Shopping,352.81,10666,320,12
2024-08-30,Meta Prospecting,498.42,46083,553,27
2024-08-30,Meta Retargeting,192.2,6681,147,8
2024-08-30,Referral,35.17,3500,175,10
2024-08-30,TikTok,225.95,35777,322,12
2024-08-31,Email/Organic,22.0,11000,440,16
2024-08-31,Google Brand,281.47,5862,469,13
2024-08-31,Google Shopping,456.56,13833,415,14
2024-08-31,Meta Prospecting,339.48,31416,377,19
2024-08-31,Meta Retargeting,244.67,8545,188,11
2024-08-31,Referral,24.71,2460,123,7
2024-08-31,TikTok,275.64,43666,393,12
2024-09-01,Email/Organic,14.6,7300,292,11
2024-09-01,Google Brand,250.78,5212,417,12
2024-09-01,Google Shopping,258.54,7833,235,8
2024-09-01,Meta Prospecting,403.52,37333,448,22
2024-09-01,Meta Retargeting,170.37,5954,131,7
2024-09-01,Referral,20.12,2000,100,6
2024-09-01,TikTok,63.68,10000,90,4
2024-09-02,Email/Organic,8.66,4325,173,6
2024-09-02,Google Brand,139.93,2912,233,7
2024-09-02,Google Shopping,345.81,10466,314,11
2024-09-02,Meta Prospecting,475.29,44000,528,24
2024-09-02,Meta Retargeting,110.16,3818,84,4
2024-09-02,Referral,24.91,2480,124,6
2024-09-02,TikTok,167.82,26555,239,8
2024-09-03,Email/Organic,13.39,6675,267,10
2024-09-03,Google Brand,105.42,2187,175,5
2024-09-03,Google Shopping,114.71,3466,104,4
2024-09-03,Meta Prospecting,364.52,33750,405,20
2024-09-03,Meta Retargeting,280.75,9772,215,10
2024-09-03,Referral,30.41,3040,152,9
2024-09-03,TikTok,164.19,26000,234,8
2024-09-04,Email/Organic,15.5,7750,310,12
2024-09-04,Google Brand,52.07,1075,86,2
2024-09-04,Google Shopping,167.32,5066,152,5
2024-09-04,Meta Prospecting,328.3,30333,364,19
2024-09-04,Meta Retargeting,269.12,9409,207,11
2024-09-04,Referral,22.75,2260,113,6
2024-09-04,TikTok,259.52,41111,370,12
2024-09-05,Email/Organic,17.47,8725,349,14
2024-09-05,Google Brand,108.63,2262,181,5
2024-09-05,Google Shopping,282.04,8533,256,9
2024-09-05,Meta Prospecting,287.67,26583,319,16
2024-09-05,Meta Retargeting,283.88,9909,218,11
2024-09-05,Referral,14.74,1460,73,5
2024-09-05,TikTok,93.94,14888,134,5
2024-09-06,Email/Organic,25.45,12700,508,19
2024-09-06,Google Brand,96.07,2000,160,4
2024-09-06,Google Shopping,264.9,8000,240,9
2024-09-06,Meta Prospecting,394.64,36500,438,21
2024-09-06,Meta Retargeting,280.84,9818,216,10
2024-09-06,Referral,14.42,1440,72,4
2024-09-06,TikTok,171.12,27111,244,8
2024-09-07,Email/Organic,5.4,2700,108,4
2024-09-07,Google Brand,21.13,437,35,1
2024-09-07,Google Shopping,284.18,8600,258,10
2024-09-07,Meta Prospecting,212.82,19666,236,13
2024-09-07,Meta Retargeting,169.52,5909,130,7
2024-09-07,Referral,23.98,2380,119,7
2024-09-07,TikTok,184.06,29111,262,8
2024-09-08,Email/Organic,13.29,6625,265,10
2024-09-08,Google Brand,43.64,900,72,2
2024-09-08,Google Shopping,286.93,8666,260,10
2024-09-08,Meta Prospecting,401.23,37083,445,23
2024-09-08,Meta Retargeting,204.8,7136,157,8
2024-09-08,Referral,27.7,2760,138,7
2024-09-08,TikTok,199.46,31555,284,10
2024-09-09,Email/Organic,19.46,9725,389,15
2024-09-09,Google Brand,112.91,2350,188,5
2024-09-09,Google Shopping,221.7,6700,201,7
2024-09-09,Meta Prospecting,377.9,34916,419,21
2024-09-09,Meta Retargeting,241.79,8409,185,10
2024-09-09,Referral,41.63,4160,208,12
2024-09-09,TikTok,147.87,23444,211,8
2024-09-10,Email/Organic,11.23,5600,224,9
2024-09-10,Google Brand,61.42,1275,102,3
2024-09-10,Google Shopping,193.94,5866,176,6
2024-09-10,Meta Prospecting,355.37,32833,394,21
2024-09-10,Meta Retargeting,254.0,8863,195,10
2024-09-10,Referral,33.89,3380,169,10
2024-09-10,TikTok,182.5,28888,260,10
2024-09-11,Email/Organic,9.4,4700,188,6
2024-09-11,Google Brand,186.95,3887,311,8
2024-09-11,Google Shopping,234.9,7100,213,8
2024-09-11,Meta Prospecting,407.13,37666,452,23
2024-09-11,Meta Retargeting,294.56,10272,226,12
2024-09-11,Referral,11.23,1120,56,3
2024-09-11,TikTok,134.15,21222,191,7
2024-09-12,Email/Organic,12.4,6200,248,9
2024-09-12,Google Brand,101.59,2112,169,5
2024-09-12,Google Shopping,137.29,4133,124,5
2024-09-12,Meta Prospecting,357.19,33000,396,19
2024-09-12,Meta Retargeting,291.26,10181,224,11
2024-09-12,Referral,23.43,2340,117,6
2024-09-12,TikTok,103.33,16333,147,5
2024-09-13,Email/Organic,8.9,4450,178,7
2024-09-13,Google Brand,114.6,2387,191,5
2024-09-13,Google Shopping,306.04,9266,278,11
2024-09-13,Meta Prospecting,287.85,26583,319,17
2024-09-13,Meta Retargeting,124.25,4318,95,5
2024-09-13,Referral,19.2,1900,95,5
2024-09-13,TikTok,164.92,26111,235,8
2024-09-14,Email/Organic,18.52,9250,370,13
2024-09-14,Google Brand,58.15,1200,96,3
2024-09-14,Google Shopping,295.83,8933,268,10
2024-09-14,Meta Prospecting,377.31,34916,419,20
2024-09-14,Meta Retargeting,271.88,9500,209,10
2024-09-14,Referral,18.0,1800,90,5
2024-09-14,TikTok,64.4,10222,92,3
2024-09-15,Email/Organic,9.74,4850,194,7
2024-09-15,Google Brand,111.06,2312,185,5
2024-09-15,Google Shopping,305.53,9233,277,10
2024-09-15,Meta Prospecting,270.29,25000,300,15
2024-09-15,Meta Retargeting,304.54,10636,234,11
2024-09-15,Referral,20.56,2040,102,6
2024-09-15,TikTok,191.47,30333,273,9
2024-09-16,Email/Organic,10.96,5475,219,8
2024-09-16,Google Brand,104.41,2175,174,5
2024-09-16,Google Shopping,336.12,10166,305,10
2024-09-16,Meta Prospecting,234.63,21666,260,14
2024-09-16,Meta Retargeting,167.36,5818,128,6
2024-09-16,Referral,25.72,2560,128,7
2024-09-16,TikTok,19.82,3111,28,1
2024-09-17,Email/Organic,19.79,9875,395,14
2024-09-17,Google Brand,137.09,2850,228,6
2024-09-17,Google Shopping,219.54,6633,199,7
2024-09-17,Meta Prospecting,335.01,31000,372,18
2024-09-17,Meta Retargeting,266.89,9318,205,10
2024-09-17,Referral,16.7,1660,83,5
2024-09-17,TikTok,126.9,20111,181,6
2024-09-18,Email/Organic,12.37,6175,247,10
2024-09-18,Google Brand,86.87,1800,144,4
2024-09-18,Google Shopping,215.33,6500,195,7
2024-09-18,Meta Prospecting,267.36,24750,297,14
2024-09-18,Meta Retargeting,196.18,6818,150,8
2024-09-18,Referral,22.98,2280,114,6
2024-09-18,TikTok,89.33,14111,127,5
2024-09-19,Email/Organic,20.99,10475,419,15
2024-09-19,Google Brand,77.44,1612,129,4
2024-09-19,Google Shopping,286.79,8666,260,9
2024-09-19,Meta Prospecting,351.67,32500,390,19
2024-09-19,Meta Retargeting,258.33,9000,198,10
2024-09-19,Referral,12.79,1260,63,4
2024-09-19,TikTok,100.19,15888,143,5
2024-09-20,Email/Organic,11.01,5500,220,9
2024-09-20,Google Brand,83.03,1725,138,4
2024-09-20,Google Shopping,385.19,11666,350,12
2024-09-20,Meta Prospecting,376.2,34833,418,22
2024-09-20,Meta Retargeting,234.77,8181,180,10
2024-09-20,Referral,23.36,2320,116,6
2024-09-20,TikTok,77.51,12222,110,4
2024-09-21,Email/Organic,5.07,2525,101,4
2024-09-21,Google Brand,107.91,2237,179,5
2024-09-21,Google Shopping,343.94,10400,312,11
2024-09-21,Meta Prospecting,402.29,37166,446,22
2024-09-21,Meta Retargeting,124.93,4363,96,5
2024-09-21,Referral,26.73,2660,133,8
2024-09-21,TikTok,123.54,19555,176,6
2024-09-22,Email/Organic,19.72,9850,394,13
2024-09-22,Google Brand,104.62,2175,174,4
2024-09-22,Google Shopping,294.4,8900,267,9
2024-09-22,Meta Prospecting,270.24,25000,300,15
2024-09-22,Meta Retargeting,96.63,3363,74,4
2024-09-22,Referral,39.39,3920,196,10
2024-09-22,TikTok,143.5,22777,205,7
2024-09-23,Email/Organic,15.66,7825,313,11
2024-09-23,Google Brand,160.04,3325,266,7
2024-09-23,Google Shopping,224.42,6800,204,7
2024-09-23,Meta Prospecting,352.75,32583,391,19
2024-09-23,Meta Retargeting,293.16,10227,225,11
2024-09-23,Referral,24.95,2480,124,7
2024-09-23,TikTok,106.62,16888,152,5
2024-09-24,Email/Organic,13.99,6975,279,11
2024-09-24,Google Brand,127.54,2650,212,6
2024-09-24,Google Shopping,419.0,12666,380,13
2024-09-24,Meta Prospecting,270.28,25000,300,14
2024-09-24,Meta Retargeting,296.06,10318,227,13
2024-09-24,Referral,37.6,3760,188,11
2024-09-24,TikTok,203.2,32222,290,9
2024-09-25,Email/Organic,20.3,10150,406,15
2024-09-25,Google Brand,95.29,1975,158,5
2024-09-25,Google Shopping,71.96,2166,65,3
2024-09-25,Meta Prospecting,352.38,32583,391,19
2024-09-25,Meta Retargeting,215.91,7545,166,8
2024-09-25,Referral,23.48,2340,117,6
2024-09-25,TikTok,95.93,15222,137,5
2024-09-26,Email/Organic,17.3,8650,346,13
2024-09-26,Google Brand,76.28,1587,127,3
2024-09-26,Google Shopping,282.07,8533,256,9
2024-09-26,Meta Prospecting,288.3,26666,320,15
2024-09-26,Meta Retargeting,117.8,4090,90,4
2024-09-26,Referral,18.53,1840,92,5
2024-09-26,TikTok,240.23,38111,343,12
2024-09-27,Email/Organic,16.31,8150,326,13
2024-09-27,Google Brand,131.76,2737,219,6
2024-09-27,Google Shopping,235.77,7133,214,8
2024-09-27,Meta Prospecting,370.63,34250,411,20
2024-09-27,Meta Retargeting,164.17,5727,126,6
2024-09-27,Referral,34.63,3460,173,10
2024-09-27,TikTok,173.47,27444,247,9
2024-09-28,Email/Organic,7.48,3725,149,5
2024-09-28,Google Brand,212.82,4425,354,10
2024-09-28,Google Shopping,215.59,6500,195,7
2024-09-28,Meta Prospecting,272.09,25166,302,15
2024-09-28,Meta Retargeting,292.39,10181,224,11
2024-09-28,Referral,9.45,940,47,3
2024-09-28,TikTok,213.02,33777,304,11
2024-09-29,Email/Organic,16.5,8250,330,13
2024-09-29,Google Brand,83.7,1737,139,4
2024-09-29,Google Shopping,410.43,12433,373,13
2024-09-29,Meta Prospecting,179.56,16583,199,11
2024-09-29,Meta Retargeting,237.97,8318,183,9
2024-09-29,Referral,17.71,1760,88,5
2024-09-29,TikTok,155.48,24666,222,8
2024-09-30,Email/Organic,16.67,8325,333,13
2024-09-30,Google Brand,70.42,1462,117,3
2024-09-30,Google Shopping,328.71,9933,298,9
2024-09-30,Meta Prospecting,289.82,26833,322,16
2024-09-30,Meta Retargeting,253.48,8818,194,11
2024-09-30,Referral,25.59,2540,127,7
2024-09-30,TikTok,220.18,34888,314,10
2024-10-01,Email/Organic,18.39,9175,367,15
2024-10-01,Google Brand,100.73,2087,167,5
2024-10-01,Google Shopping,305.67,9233,277,10
2024-10-01,Meta Prospecting,307.76,28416,341,18
2024-10-01,Meta Retargeting,200.35,7000,154,8
2024-10-01,Referral,22.74,2260,113,6
2024-10-01,TikTok,87.44,13777,124,4
2024-10-02,Email/Organic,18.82,9400,376,16
2024-10-02,Google Brand,123.17,2562,205,6
2024-10-02,Google Shopping,380.44,11500,345,11
2024-10-02,Meta Prospecting,255.95,23666,284,14
2024-10-02,Meta Retargeting,314.62,11000,242,11
2024-10-02,Referral,8.95,880,44,3
2024-10-02,TikTok,71.89,11333,102,3
2024-10-03,Email/Organic,17.29,8625,345,13
2024-10-03,Google Brand,153.86,3200,256,7
2024-10-03,Google Shopping,298.89,9033,271,9
2024-10-03,Meta Prospecting,415.7,38416,461,24
2024-10-03,Meta Retargeting,154.07,5363,118,5
2024-10-03,Referral,8.05,800,40,2
2024-10-03,TikTok,179.86,28444,256,8
2024-10-04,Email/Organic,13.38,6675,267,11
2024-10-04,Google Brand,68.7,1425,114,4
2024-10-04,Google Shopping,400.35,12100,363,14
2024-10-04,Meta Prospecting,258.27,23833,286,15
2024-10-04,Meta Retargeting,147.94,5136,113,6
2024-10-04,Referral,13.2,1300,65,4
2024-10-04,TikTok,249.83,39555,356,12
2024-10-05,Email/Organic,14.98,7475,299,12
2024-10-05,Google Brand,107.62,2237,179,5
2024-10-05,Google Shopping,265.75,8033,241,8
2024-10-05,Meta Prospecting,258.34,23916,287,15
2024-10-05,Meta Retargeting,277.29,9681,213,11
2024-10-05,Referral,25.02,2500,125,7
2024-10-05,TikTok,129.72,20555,185,7
2024-10-06,Email/Organic,8.08,4025,161,6
2024-10-06,Google Brand,74.06,1537,123,3
2024-10-06,Google Shopping,276.28,8366,251,8
2024-10-06,Meta Prospecting,290.38,26833,322,18
2024-10-06,Meta Retargeting,309.87,10818,238,12
2024-10-06,Referral,18.23,1820,91,5
2024-10-06,TikTok,145.82,23111,208,7
2024-10-07,Email/Organic,12.69,6325,253,10
2024-10-07,Google Brand,248.9,5175,414,11
2024-10-07,Google Shopping,361.8,10933,328,12
2024-10-07,Meta Prospecting,419.99,38833,466,23
2024-10-07,Meta Retargeting,242.59,8454,186,10
2024-10-07,Referral,27.94,2780,139,8
2024-10-07,TikTok,208.56,33000,297,10
2024-10-08,Email/Organic,19.96,9975,399,14
2024-10-08,Google Brand,94.18,1950,156,4
2024-10-08,Google Shopping,244.43,7400,222,9
2024-10-08,Meta Prospecting,228.79,21166,254,12
2024-10-08,Meta Retargeting,274.09,9545,210,10
2024-10-08,Referral,37.11,3700,185,11
2024-10-08,TikTok,152.5,24111,217,8
2024-10-09,Email/Organic,11.43,5700,228,8
2024-10-09,Google Brand,151.11,3137,251,7
2024-10-09,Google Shopping,271.19,8200,246,9
2024-10-09,Meta Prospecting,479.25,44333,532,27
2024-10-09,Meta Retargeting,275.21,9590,211,10
2024-10-09,Referral,10.1,1000,50,3
2024-10-09,TikTok,241.12,38222,344,11
2024-10-10,Email/Organic,11.65,5825,233,8
2024-10-10,Google Brand,161.07,3350,268,8
2024-10-10,Google Shopping,257.43,7800,234,8
2024-10-10,Meta Prospecting,409.97,37916,455,21
2024-10-10,Meta Retargeting,348.36,12136,267,13
2024-10-10,Referral,33.2,3320,166,9
2024-10-10,TikTok,236.39,37444,337,10
2024-10-11,Email/Organic,6.44,3200,128,5
2024-10-11,Google Brand,172.68,3587,287,7
2024-10-11,Google Shopping,292.84,8866,266,10
2024-10-11,Meta Prospecting,292.39,27000,324,16
2024-10-11,Meta Retargeting,121.71,4227,93,6
2024-10-11,Referral,20.63,2060,103,6
2024-10-11,TikTok,181.12,28666,258,10
2024-10-12,Email/Organic,10.47,5225,209,8
2024-10-12,Google Brand,135.87,2825,226,6
2024-10-12,Google Shopping,347.57,10500,315,12
2024-10-12,Meta Prospecting,282.95,26166,314,17
2024-10-12,Meta Retargeting,122.72,4272,94,5
2024-10-12,Referral,16.45,1640,82,5
2024-10-12,TikTok,251.38,39888,359,13
2024-10-13,Email/Organic,17.39,8675,347,12
2024-10-13,Google Brand,150.52,3125,250,7
2024-10-13,Google Shopping,198.11,6000,180,7
2024-10-13,Meta Prospecting,419.21,38750,465,24
2024-10-13,Meta Retargeting,129.28,4500,99,5
2024-10-13,Referral,21.88,2180,109,6
2024-10-13,TikTok,100.52,15888,143,6
2024-10-14,Email/Organic,17.45,8700,348,14
2024-10-14,Google Brand,146.47,3050,244,6
2024-10-14,Google Shopping,376.13,11366,341,12
2024-10-14,Meta Prospecting,319.32,29500,354,16
2024-10-14,Meta Retargeting,226.35,7909,174,9
2024-10-14,Referral,18.19,1800,90,5
2024-10-14,TikTok,117.59,18555,167,6
2024-10-15,Email/Organic,11.72,5850,234,8
2024-10-15,Google Brand,120.26,2500,200,6
2024-10-15,Google Shopping,300.0,9066,272,10
2024-10-15,Meta Prospecting,292.18,27000,324,16
2024-10-15,Meta Retargeting,288.05,10045,221,11
2024-10-15,Referral,18.37,1820,91,5
2024-10-15,TikTok,99.09,15666,141,5
2024-10-16,Email/Organic,15.31,7650,306,10
2024-10-16,Google Brand,87.01,1812,145,4
2024-10-16,Google Shopping,284.68,8600,258,9
2024-10-16,Meta Prospecting,302.96,28000,336,18
2024-10-16,Meta Retargeting,232.91,8136,179,8
2024-10-16,Referral,26.13,2600,130,7
2024-10-16,TikTok,107.59,17000,153,6
2024-10-17,Email/Organic,17.01,8500,340,12
2024-10-17,Google Brand,115.74,2400,192,5
2024-10-17,Google Shopping,269.61,8166,245,8
2024-10-17,Meta Prospecting,337.78,31250,375,19
2024-10-17,Meta Retargeting,126.97,4409,97,6
2024-10-17,Referral,24.02,2400,120,7
2024-10-17,TikTok,123.16,19444,175,6
2024-10-18,Email/Organic,9.12,4550,182,6
2024-10-18,Google Brand,111.37,2312,185,6
2024-10-18,Google Shopping,177.54,5366,161,6
2024-10-18,Meta Prospecting,369.12,34166,410,20
2024-10-18,Meta Retargeting,62.19,2136,47,3
2024-10-18,Referral,22.26,2220,111,6
2024-10-18,TikTok,257.12,40777,367,12
2024-10-19,Email/Organic,13.39,6675,267,10
2024-10-19,Google Brand,187.89,3912,313,9
2024-10-19,Google Shopping,414.43,12533,376,14
2024-10-19,Meta Prospecting,317.21,29333,352,17
2024-10-19,Meta Retargeting,158.35,5500,121,6
2024-10-19,Referral,14.02,1400,70,4
2024-10-19,TikTok,265.97,42111,379,13
2024-10-20,Email/Organic,18.89,9425,377,14
2024-10-20,Google Brand,72.84,1512,121,3
2024-10-20,Google Shopping,376.4,11400,342,12
2024-10-20,Meta Prospecting,224.97,20750,249,12
2024-10-20,Meta Retargeting,226.05,7863,173,8
2024-10-20,Referral,14.42,1440,72,5
2024-10-20,TikTok,165.5,26222,236,7
2024-10-21,Email/Organic,10.59,5275,211,8
2024-10-21,Google Brand,114.71,2387,191,5
2024-10-21,Google Shopping,220.16,6666,200,7
2024-10-21,Meta Prospecting,409.82,37916,455,24
2024-10-21,Meta Retargeting,218.49,7636,168,8
2024-10-21,Referral,24.74,2460,123,7
2024-10-21,TikTok,215.13,34111,307,13
2024-10-22,Email/Organic,11.92,5950,238,9
2024-10-22,Google Brand,59.49,1237,99,3
2024-10-22,Google Shopping,167.9,5066,152,5
2024-10-22,Meta Prospecting,256.87,23750,285,14
2024-10-22,Meta Retargeting,247.29,8636,190,9
2024-10-22,Referral,22.16,2200,110,7
2024-10-22,TikTok,130.04,20555,185,7
2024-10-23,Email/Organic,16.51,8250,330,12
2024-10-23,Google Brand,166.49,3462,277,7
2024-10-23,Google Shopping,292.33,8833,265,9
2024-10-23,Meta Prospecting,435.41,40250,483,23
2024-10-23,Meta Retargeting,39.89,1363,30,2
2024-10-23,Referral,17.57,1740,87,5
2024-10-23,TikTok,231.57,36666,330,11
2024-10-24,Email/Organic,11.74,5850,234,8
2024-10-24,Google Brand,127.9,2662,213,5
2024-10-24,Google Shopping,264.44,8000,240,8
2024-10-24,Meta Prospecting,454.83,42083,505,25
2024-10-24,Meta Retargeting,272.64,9500,209,11
2024-10-24,Referral,16.08,1600,80,5
2024-10-24,TikTok,127.12,20111,181,6
2024-10-25,Email/Organic,17.19,8575,343,13
2024-10-25,Google Brand,160.88,3350,268,8
2024-10-25,Google Shopping,196.41,5933,178,6
2024-10-25,Meta Prospecting,260.6,24083,289,14
2024-10-25,Meta Retargeting,181.44,6318,139,7
2024-10-25,Referral,15.95,1580,79,5
2024-10-25,TikTok,232.7,36888,332,13
2024-10-26,Email/Organic,14.25,7125,285,11
2024-10-26,Google Brand,147.42,3062,245,6
2024-10-26,Google Shopping,269.56,8166,245,9
2024-10-26,Meta Prospecting,287.27,26583,319,17
2024-10-26,Meta Retargeting,210.77,7363,162,9
2024-10-26,Referral,44.37,4420,221,12
2024-10-26,TikTok,188.44,29888,269,10
2024-10-27,Email/Organic,8.2,4075,163,7
2024-10-27,Google Brand,164.75,3425,274,7
2024-10-27,Google Shopping,506.98,15333,460,15
2024-10-27,Meta Prospecting,327.07,30250,363,18
2024-10-27,Meta Retargeting,174.34,6090,134,7
2024-10-27,Referral,18.68,1860,93,5
2024-10-27,TikTok,150.36,23777,214,7
2024-10-28,Email/Organic,11.11,5550,222,8
2024-10-28,Google Brand,110.74,2300,184,5
2024-10-28,Google Shopping,268.62,8133,244,10
2024-10-28,Meta Prospecting,506.94,46916,563,28
2024-10-28,Meta Retargeting,330.99,11545,254,12
2024-10-28,Referral,24.7,2460,123,6
2024-10-28,TikTok,116.76,18444,166,6
2024-10-29,Email/Organic,6.27,3125,125,5
2024-10-29,Google Brand,147.7,3075,246,6
2024-10-29,Google Shopping,217.15,6566,197,7
2024-10-29,Meta Prospecting,230.08,21250,255,12
2024-10-29,Meta Retargeting,242.95,8454,186,10
2024-10-29,Referral,28.03,2800,140,8
2024-10-29,TikTok,152.67,24222,218,7
2024-10-30,Email/Organic,14.36,7175,287,11
2024-10-30,Google Brand,171.08,3562,285,8
2024-10-30,Google Shopping,245.98,7433,223,8
2024-10-30,Meta Prospecting,386.26,35750,429,21
2024-10-30,Meta Retargeting,348.43,12181,268,14
2024-10-30,Referral,25.27,2520,126,8
2024-10-30,TikTok,79.4,12555,113,4
2024-10-31,Email/Organic,17.79,8875,355,12
2024-10-31,Google Brand,70.84,1475,118,3
2024-10-31,Google Shopping,401.32,12133,364,13
2024-10-31,Meta Prospecting,232.69,21500,258,12
2024-10-31,Meta Retargeting,126.94,4409,97,5
2024-10-31,Referral,18.46,1840,92,6
2024-10-31,TikTok,191.16,30333,273,10
2024-11-01,Email/Organic,8.82,4400,176,7
2024-11-01,Google Brand,150.73,3137,251,6
2024-11-01,Google Shopping,273.51,8266,248,9
2024-11-01,Meta Prospecting,365.22,33750,405,22
2024-11-01,Meta Retargeting,463.1,16181,356,18
