customer_id,first_order_date,acquisition_channel,acquisition_cost,region,campaign
6566,2024-05-15,Referral,7.54,Northeast,Influencer Code
6567,2024-05-15,Referral,10.75,South,Influencer Code
6568,2024-05-15,Email/Organic,9.01,West,Organic Search
6569,2024-05-15,Google Shopping,32.88,South,Standard Shopping
6570,2024-05-15,Google Shopping,33.55,Midwest,Performance Max
6571,2024-05-15,Google Shopping,22.66,South,Performance Max
6572,2024-05-15,Email/Organic,8.86,West,Direct
6573,2024-05-15,Google Brand,17.53,Midwest,Brand — Exact
6574,2024-05-15,Email/Organic,9.22,South,Direct
6575,2024-05-15,Meta Prospecting,13.34,Northeast,Broad Interest
6576,2024-05-15,Meta Retargeting,20.27,South,Cart Abandoners
6577,2024-05-15,TikTok,21.58,Midwest,Spark Ads
6578,2024-05-15,Referral,8.17,West,Friend Referral
6579,2024-05-15,Google Shopping,33.85,Northeast,Performance Max
6580,2024-05-15,Meta Prospecting,19.6,Midwest,Advantage+ Shopping
6581,2024-05-15,Referral,8.39,West,Influencer Code
6582,2024-05-15,Email/Organic,9.19,West,Organic Search
6583,2024-05-15,Google Brand,17.86,Northeast,Brand — Phrase
6584,2024-05-15,Google Shopping,43.48,Midwest,Performance Max
6585,2024-05-15,Google Brand,19.54,West,Brand — Exact
6586,2024-05-15,Google Brand,18.4,Midwest,Brand — Exact
6587,2024-05-15,TikTok,14.66,South,Trending Sounds
6588,2024-05-15,Meta Prospecting,20.92,West,Broad Interest
6589,2024-05-15,Meta Prospecting,15.74,Midwest,Advantage+ Shopping
6590,2024-05-15,Meta Prospecting,24.58,Northeast,Advantage+ Shopping
6591,2024-05-15,Meta Retargeting,23.5,Midwest,30-Day Site Visitors
6592,2024-05-15,Meta Prospecting,13.41,Northeast,Broad Interest
6593,2024-05-15,Meta Prospecting,17.24,South,Broad Interest
6594,2024-05-15,Meta Prospecting,18.77,West,Broad Interest
6595,2024-05-15,Meta Prospecting,16.5,West,Advantage+ Shopping
6596,2024-05-15,Meta Retargeting,25.78,West,Cart Abandoners
6597,2024-05-15,Meta Prospecting,21.67,Midwest,Broad Interest
6598,2024-05-15,Email/Organic,11.11,West,Direct
6599,2024-05-15,Google Shopping,36.12,South,Performance Max
6600,2024-05-15,Meta Prospecting,18.84,Northeast,Broad Interest
6601,2024-05-15,Google Shopping,28.59,West,Performance Max
6602,2024-05-15,Referral,7.85,South,Friend Referral
6603,2024-05-15,Referral,8.0,Midwest,Friend Referral
6604,2024-05-15,Meta Prospecting,26.47,Midwest,Lookalike 1%
6605,2024-05-15,TikTok,23.94,South,Spark Ads
6606,2024-05-15,Meta Retargeting,27.82,Northeast,30-Day Site Visitors
6607,2024-05-15,Meta Prospecting,22.09,South,Lookalike 1%
6608,2024-05-15,Meta Retargeting,32.64,Northeast,Cart Abandoners
6609,2024-05-15,Meta Retargeting,32.06,West,30-Day Site Visitors
6610,2024-05-15,Google Shopping,20.69,Midwest,Standard Shopping
6611,2024-05-15,Email/Organic,8.18,Northeast,Newsletter
6612,2024-05-15,Email/Organic,8.9,Midwest,Organic Search
6613,2024-05-15,Meta Prospecting,20.01,Northeast,Lookalike 1%
6614,2024-05-15,Meta Retargeting,19.69,South,30-Day Site Visitors
6615,2024-05-15,Meta Retargeting,30.5,Northeast,Cart Abandoners
6616,2024-05-15,Meta Retargeting,24.98,West,30-Day Site Visitors
6617,2024-05-15,Referral,7.36,Northeast,Influencer Code
6618,2024-05-15,Email/Organic,8.46,South,Newsletter
6619,2024-05-15,Referral,6.5,South,Friend Referral
6620,2024-05-15,Email/Organic,5.9,Northeast,Direct
6621,2024-05-15,Google Brand,25.78,Northeast,Brand — Phrase
6622,2024-05-15,Google Brand,16.1,Midwest,Brand — Phrase
6623,2024-05-15,Google Shopping,17.34,Midwest,Standard Shopping
6624,2024-05-15,Google Brand,15.67,South,Brand — Exact
6625,2024-05-15,TikTok,12.1,West,Spark Ads
6626,2024-05-15,Google Brand,31.26,Midwest,Brand — Phrase
6627,2024-05-16,Email/Organic,8.15,Northeast,Organic Search
6628,2024-05-16,Meta Prospecting,16.5,South,Broad Interest
6629,2024-05-16,Google Shopping,36.52,South,Performance Max
6630,2024-05-16,TikTok,18.09,Northeast,Creator UGC
6631,2024-05-16,Email/Organic,10.84,South,Newsletter
6632,2024-05-16,Google Shopping,17.25,West,Performance Max
6633,2024-05-16,Email/Organic,9.62,Midwest,Direct
6634,2024-05-16,Referral,8.33,South,Influencer Code
6635,2024-05-16,Google Shopping,30.24,South,Performance Max
6636,2024-05-16,TikTok,26.02,South,Spark Ads
6637,2024-05-16,Referral,6.39,West,Friend Referral
6638,2024-05-16,Email/Organic,9.55,South,Newsletter
6639,2024-05-16,Google Shopping,38.08,South,Performance Max
6640,2024-05-16,Meta Prospecting,14.18,West,Advantage+ Shopping
6641,2024-05-16,Meta Retargeting,32.46,Northeast,Cart Abandoners
6642,2024-05-16,Google Shopping,33.67,West,Performance Max
6643,2024-05-16,TikTok,17.12,South,Spark Ads
6644,2024-05-16,Google Brand,22.18,Midwest,Brand — Exact
6645,2024-05-16,Referral,5.88,West,Friend Referral
6646,2024-05-16,Meta Retargeting,29.6,South,30-Day Site Visitors
6647,2024-05-16,Email/Organic,8.63,Northeast,Direct
6648,2024-05-16,Google Brand,20.53,Northeast,Brand — Phrase
6649,2024-05-16,Google Shopping,35.5,Northeast,Standard Shopping
6650,2024-05-16,TikTok,19.42,West,Trending Sounds
6651,2024-05-16,Meta Retargeting,26.49,Northeast,Cart Abandoners
6652,2024-05-16,Meta Prospecting,8.02,Northeast,Lookalike 1%
6653,2024-05-16,Google Shopping,31.11,West,Standard Shopping
6654,2024-05-16,Google Shopping,18.54,South,Standard Shopping
6655,2024-05-16,TikTok,14.63,West,Spark Ads
6656,2024-05-16,Referral,6.15,Midwest,Influencer Code
6657,2024-05-16,Meta Prospecting,16.07,Northeast,Broad Interest
6658,2024-05-16,Google Shopping,18.03,West,Performance Max
6659,2024-05-16,Email/Organic,9.16,Northeast,Newsletter
6660,2024-05-16,Referral,6.91,West,Influencer Code
6661,2024-05-16,Referral,7.29,South,Influencer Code
6662,2024-05-16,Email/Organic,8.52,Midwest,Organic Search
6663,2024-05-16,Google Shopping,41.29,Midwest,Standard Shopping
6664,2024-05-16,Meta Prospecting,20.13,South,Broad Interest
6665,2024-05-16,Google Brand,30.01,Midwest,Brand — Phrase
6666,2024-05-16,Google Shopping,24.39,South,Standard Shopping
6667,2024-05-16,Email/Organic,8.46,South,Direct
6668,2024-05-16,Email/Organic,8.07,West,Organic Search
6669,2024-05-16,Email/Organic,6.2,South,Direct
6670,2024-05-16,Google Brand,21.47,West,Brand — Phrase
6671,2024-05-16,Email/Organic,5.14,West,Newsletter
6672,2024-05-16,Meta Prospecting,20.45,South,Lookalike 1%
6673,2024-05-16,Meta Prospecting,22.84,West,Lookalike 1%
6674,2024-05-16,Meta Prospecting,17.35,Northeast,Advantage+ Shopping
6675,2024-05-16,Referral,7.28,South,Influencer Code
6676,2024-05-16,Meta Prospecting,22.88,Northeast,Lookalike 1%
6677,2024-05-16,TikTok,16.42,South,Trending Sounds
6678,2024-05-16,Meta Prospecting,12.37,Northeast,Advantage+ Shopping
6679,2024-05-16,Google Brand,12.46,Midwest,Brand — Exact
6680,2024-05-16,Referral,5.89,West,Influencer Code
6681,2024-05-16,Google Shopping,27.05,West,Performance Max
6682,2024-05-16,Meta Prospecting,20.75,West,Broad Interest
6683,2024-05-16,Meta Retargeting,19.25,South,30-Day Site Visitors
6684,2024-05-16,Referral,4.76,West,Influencer Code
6685,2024-05-16,Google Brand,26.21,West,Brand — Exact
6686,2024-05-16,Google Shopping,27.45,South,Standard Shopping
6687,2024-05-16,Google Brand,22.91,West,Brand — Phrase
6688,2024-05-16,Meta Retargeting,30.32,South,30-Day Site Visitors
6689,2024-05-16,Meta Prospecting,28.25,West,Broad Interest
6690,2024-05-16,Email/Organic,9.82,Northeast,Newsletter
6691,2024-05-16,Email/Organic,7.78,Northeast,Direct
6692,2024-05-16,Meta Retargeting,30.86,West,Cart Abandoners
6693,2024-05-16,TikTok,16.19,Midwest,Trending Sounds
6694,2024-05-16,TikTok,25.37,Northeast,Creator UGC
6695,2024-05-16,Referral,5.96,South,Friend Referral
6696,2024-05-16,Meta Prospecting,13.93,South,Lookalike 1%
6697,2024-05-16,Meta Retargeting,26.39,South,Cart Abandoners
6698,2024-05-17,TikTok,19.97,West,Creator UGC
6699,2024-05-17,Referral,8.89,West,Friend Referral
6700,2024-05-17,TikTok,22.13,Midwest,Spark Ads
6701,2024-05-17,Meta Prospecting,15.4,West,Advantage+ Shopping
6702,2024-05-17,TikTok,17.91,Midwest,Creator UGC
6703,2024-05-17,Meta Retargeting,30.31,South,30-Day Site Visitors
6704,2024-05-17,Referral,5.86,South,Friend Referral
6705,2024-05-17,Email/Organic,11.85,Northeast,Direct
6706,2024-05-17,TikTok,16.14,Midwest,Trending Sounds
6707,2024-05-17,Meta Prospecting,25.63,West,Lookalike 1%
6708,2024-05-17,Google Shopping,33.36,West,Performance Max
6709,2024-05-17,TikTok,20.04,Midwest,Trending Sounds
6710,2024-05-17,TikTok,28.51,West,Trending Sounds
6711,2024-05-17,Meta Prospecting,14.73,South,Advantage+ Shopping
6712,2024-05-17,Referral,8.61,South,Friend Referral
6713,2024-05-17,Meta Prospecting,25.48,South,Lookalike 1%
6714,2024-05-17,Email/Organic,8.27,Northeast,Direct
6715,2024-05-17,Email/Organic,9.0,Northeast,Direct
6716,2024-05-17,Meta Prospecting,16.72,Midwest,Lookalike 1%
6717,2024-05-17,Meta Prospecting,13.2,Northeast,Broad Interest
6718,2024-05-17,TikTok,18.7,South,Spark Ads
6719,2024-05-17,Google Brand,26.4,South,Brand — Phrase
6720,2024-05-17,Meta Prospecting,13.04,West,Broad Interest
6721,2024-05-17,Email/Organic,10.62,West,Newsletter
6722,2024-05-17,TikTok,12.44,Midwest,Creator UGC
6723,2024-05-17,Google Shopping,27.78,West,Performance Max
6724,2024-05-17,Meta Prospecting,18.93,West,Broad Interest
6725,2024-05-17,Meta Prospecting,19.58,South,Advantage+ Shopping
6726,2024-05-17,Email/Organic,10.78,Midwest,Organic Search
6727,2024-05-17,Google Shopping,18.97,Northeast,Performance Max
6728,2024-05-17,Email/Organic,10.55,South,Organic Search
6729,2024-05-17,TikTok,25.03,South,Creator UGC
6730,2024-05-17,Google Brand,19.29,Northeast,Brand — Exact
6731,2024-05-17,Meta Prospecting,18.21,South,Advantage+ Shopping
6732,2024-05-17,Referral,7.8,Northeast,Friend Referral
6733,2024-05-17,Google Shopping,28.6,South,Standard Shopping
6734,2024-05-17,Email/Organic,6.49,Northeast,Newsletter
6735,2024-05-17,Referral,6.64,West,Friend Referral
6736,2024-05-17,Referral,7.85,West,Influencer Code
6737,2024-05-17,Google Shopping,23.73,Northeast,Standard Shopping
6738,2024-05-17,Meta Retargeting,5.75,West,Cart Abandoners
6739,2024-05-17,Referral,9.23,South,Influencer Code
6740,2024-05-17,Email/Organic,10.82,West,Direct
6741,2024-05-17,Google Brand,20.99,Northeast,Brand — Exact
6742,2024-05-17,Google Shopping,23.94,West,Standard Shopping
6743,2024-05-17,Google Brand,23.79,South,Brand — Phrase
6744,2024-05-17,TikTok,16.61,West,Spark Ads
6745,2024-05-17,Google Shopping,24.0,Midwest,Standard Shopping
6746,2024-05-17,TikTok,16.49,South,Spark Ads
6747,2024-05-17,TikTok,20.45,Midwest,Trending Sounds
6748,2024-05-17,TikTok,22.59,West,Trending Sounds
6749,2024-05-17,Email/Organic,9.2,Northeast,Direct
6750,2024-05-17,TikTok,23.99,South,Creator UGC
6751,2024-05-17,Google Brand,31.38,West,Brand — Exact
6752,2024-05-17,Meta Prospecting,18.69,West,Lookalike 1%
6753,2024-05-18,Google Shopping,34.61,Midwest,Standard Shopping
6754,2024-05-18,Meta Retargeting,25.28,South,Cart Abandoners
6755,2024-05-18,Google Shopping,33.23,West,Performance Max
6756,2024-05-18,Google Shopping,34.36,South,Standard Shopping
6757,2024-05-18,Meta Prospecting,16.71,Midwest,Lookalike 1%
6758,2024-05-18,Meta Retargeting,32.42,West,Cart Abandoners
6759,2024-05-18,Meta Prospecting,20.62,West,Broad Interest
6760,2024-05-18,Referral,3.8,Northeast,Friend Referral
6761,2024-05-18,Email/Organic,7.43,Northeast,Newsletter
6762,2024-05-18,Referral,8.61,South,Friend Referral
6763,2024-05-18,Meta Retargeting,25.68,Midwest,30-Day Site Visitors
6764,2024-05-18,TikTok,23.11,South,Spark Ads
6765,2024-05-18,Google Shopping,26.11,West,Performance Max
6766,2024-05-18,Google Brand,18.78,Midwest,Brand — Phrase
6767,2024-05-18,Meta Prospecting,11.89,West,Lookalike 1%
6768,2024-05-18,Email/Organic,11.51,Midwest,Organic Search
6769,2024-05-18,Referral,8.44,Midwest,Friend Referral
6770,2024-05-18,Meta Prospecting,19.32,Northeast,Advantage+ Shopping
6771,2024-05-18,Meta Prospecting,13.13,South,Broad Interest
6772,2024-05-18,Email/Organic,11.89,South,Organic Search
6773,2024-05-18,Referral,8.06,Midwest,Friend Referral
6774,2024-05-18,Email/Organic,8.35,South,Direct
6775,2024-05-18,Meta Retargeting,28.46,Northeast,Cart Abandoners
6776,2024-05-18,Google Brand,21.6,Midwest,Brand — Phrase
6777,2024-05-18,Google Brand,25.33,South,Brand — Phrase
6778,2024-05-18,TikTok,16.13,Midwest,Creator UGC
6779,2024-05-18,Email/Organic,5.2,South,Direct
6780,2024-05-18,Google Shopping,35.0,West,Performance Max
6781,2024-05-18,Meta Retargeting,30.3,Midwest,Cart Abandoners
6782,2024-05-18,Referral,4.62,Northeast,Influencer Code
6783,2024-05-18,Email/Organic,4.53,South,Direct
6784,2024-05-18,Referral,7.53,South,Friend Referral
6785,2024-05-18,Google Shopping,35.25,Midwest,Standard Shopping
6786,2024-05-18,TikTok,19.46,West,Creator UGC
6787,2024-05-18,TikTok,16.4,Northeast,Creator UGC
6788,2024-05-18,Meta Retargeting,37.57,West,Cart Abandoners
6789,2024-05-18,Referral,7.81,South,Friend Referral
6790,2024-05-18,Meta Prospecting,22.96,South,Lookalike 1%
6791,2024-05-18,Email/Organic,6.95,South,Organic Search
6792,2024-05-18,Referral,9.19,West,Friend Referral
6793,2024-05-18,Meta Retargeting,28.79,Midwest,Cart Abandoners
6794,2024-05-18,Email/Organic,12.74,South,Direct
6795,2024-05-18,Google Shopping,35.82,South,Standard Shopping
6796,2024-05-18,Email/Organic,9.35,South,Newsletter
6797,2024-05-18,TikTok,20.0,West,Trending Sounds
6798,2024-05-18,Google Shopping,27.09,Northeast,Standard Shopping
6799,2024-05-18,TikTok,20.04,Northeast,Creator UGC
6800,2024-05-18,Meta Retargeting,30.15,South,Cart Abandoners
6801,2024-05-18,Meta Prospecting,23.91,Northeast,Advantage+ Shopping
6802,2024-05-18,Google Brand,26.4,South,Brand — Exact
6803,2024-05-18,Email/Organic,7.57,Northeast,Direct
6804,2024-05-18,Meta Prospecting,12.72,South,Advantage+ Shopping
6805,2024-05-18,Email/Organic,9.79,Midwest,Newsletter
6806,2024-05-18,Google Brand,14.28,Northeast,Brand — Exact
6807,2024-05-18,TikTok,20.13,West,Spark Ads
6808,2024-05-18,Meta Prospecting,13.19,South,Broad Interest
6809,2024-05-18,Email/Organic,10.71,Northeast,Organic Search
6810,2024-05-18,Email/Organic,8.34,West,Organic Search
6811,2024-05-18,Referral,6.67,South,Influencer Code
6812,2024-05-18,Email/Organic,6.25,Midwest,Newsletter
6813,2024-05-18,TikTok,25.01,West,Trending Sounds
6814,2024-05-18,Referral,7.44,Northeast,Friend Referral
6815,2024-05-18,Email/Organic,9.64,Northeast,Direct
6816,2024-05-18,Meta Retargeting,19.29,Midwest,30-Day Site Visitors
6817,2024-05-18,TikTok,12.63,West,Spark Ads
6818,2024-05-18,Email/Organic,7.56,South,Newsletter
6819,2024-05-18,Google Brand,20.28,South,Brand — Exact
6820,2024-05-19,Email/Organic,7.84,South,Organic Search
6821,2024-05-19,Meta Prospecting,23.3,South,Advantage+ Shopping
6822,2024-05-19,Referral,6.04,West,Influencer Code
6823,2024-05-19,Meta Prospecting,15.03,South,Lookalike 1%
6824,2024-05-19,Email/Organic,7.38,West,Direct
6825,2024-05-19,Google Brand,17.89,South,Brand — Phrase
6826,2024-05-19,Meta Prospecting,24.34,South,Advantage+ Shopping
6827,2024-05-19,Google Brand,30.7,South,Brand — Exact
6828,2024-05-19,Google Shopping,36.86,South,Performance Max
6829,2024-05-19,TikTok,22.39,West,Creator UGC
6830,2024-05-19,Email/Organic,7.52,South,Direct
6831,2024-05-19,Meta Prospecting,16.34,West,Lookalike 1%
6832,2024-05-19,Meta Prospecting,12.05,Midwest,Lookalike 1%
6833,2024-05-19,Meta Retargeting,24.86,West,Cart Abandoners
6834,2024-05-19,Meta Prospecting,13.06,West,Broad Interest
6835,2024-05-19,Google Brand,23.0,Northeast,Brand — Exact
6836,2024-05-19,Referral,5.95,Midwest,Friend Referral
6837,2024-05-19,Google Shopping,32.98,South,Performance Max
6838,2024-05-19,Email/Organic,3.99,Northeast,Newsletter
6839,2024-05-19,Email/Organic,7.35,West,Direct
6840,2024-05-19,TikTok,12.74,Midwest,Trending Sounds
6841,2024-05-19,Meta Prospecting,14.11,Northeast,Lookalike 1%
6842,2024-05-19,Email/Organic,9.75,Northeast,Newsletter
6843,2024-05-19,TikTok,21.95,Midwest,Creator UGC
6844,2024-05-19,Meta Prospecting,19.34,Northeast,Broad Interest
6845,2024-05-19,Meta Retargeting,27.11,Northeast,30-Day Site Visitors
6846,2024-05-19,Referral,7.09,West,Friend Referral
6847,2024-05-19,Email/Organic,10.32,West,Organic Search
6848,2024-05-19,Meta Retargeting,13.19,South,Cart Abandoners
6849,2024-05-19,Google Shopping,41.53,South,Standard Shopping
6850,2024-05-19,Google Brand,20.9,Northeast,Brand — Exact
6851,2024-05-19,Google Shopping,35.59,Northeast,Performance Max
6852,2024-05-19,Meta Retargeting,8.87,Midwest,Cart Abandoners
6853,2024-05-19,Meta Retargeting,25.84,Midwest,Cart Abandoners
6854,2024-05-19,Email/Organic,7.62,West,Organic Search
6855,2024-05-19,Email/Organic,8.4,West,Organic Search
6856,2024-05-19,TikTok,15.46,Midwest,Creator UGC
6857,2024-05-19,Meta Prospecting,14.48,Northeast,Lookalike 1%
6858,2024-05-19,TikTok,22.16,Midwest,Creator UGC
6859,2024-05-19,Meta Prospecting,18.85,Midwest,Broad Interest
6860,2024-05-19,Google Brand,13.57,Northeast,Brand — Exact
6861,2024-05-19,Referral,5.68,Northeast,Influencer Code
6862,2024-05-19,Google Brand,20.88,Midwest,Brand — Exact
6863,2024-05-19,Meta Prospecting,17.91,West,Lookalike 1%
6864,2024-05-19,Meta Prospecting,25.84,Northeast,Advantage+ Shopping
6865,2024-05-19,Google Shopping,32.27,South,Standard Shopping
6866,2024-05-19,Email/Organic,5.31,West,Newsletter
6867,2024-05-19,Referral,7.04,Midwest,Influencer Code
6868,2024-05-19,TikTok,14.6,West,Spark Ads
6869,2024-05-19,TikTok,19.18,South,Spark Ads
6870,2024-05-19,Email/Organic,13.15,South,Direct
6871,2024-05-19,Referral,6.26,West,Influencer Code
6872,2024-05-19,Meta Prospecting,21.6,West,Advantage+ Shopping
6873,2024-05-19,Referral,7.03,Midwest,Influencer Code
6874,2024-05-19,Google Brand,29.2,West,Brand — Phrase
6875,2024-05-19,Referral,7.87,Northeast,Friend Referral
6876,2024-05-19,Meta Prospecting,22.15,West,Broad Interest
6877,2024-05-19,Email/Organic,9.72,Midwest,Organic Search
6878,2024-05-20,Google Brand,25.35,South,Brand — Exact
6879,2024-05-20,Email/Organic,7.83,Northeast,Newsletter
6880,2024-05-20,Meta Prospecting,11.18,Midwest,Lookalike 1%
6881,2024-05-20,Email/Organic,7.05,South,Newsletter
6882,2024-05-20,Meta Prospecting,21.57,Northeast,Advantage+ Shopping
6883,2024-05-20,Meta Prospecting,24.43,Northeast,Advantage+ Shopping
6884,2024-05-20,Email/Organic,12.27,Northeast,Organic Search
6885,2024-05-20,Meta Prospecting,15.88,Northeast,Broad Interest
6886,2024-05-20,Referral,6.71,South,Friend Referral
6887,2024-05-20,TikTok,18.19,South,Trending Sounds
6888,2024-05-20,Email/Organic,8.97,Midwest,Direct
6889,2024-05-20,TikTok,14.34,South,Spark Ads
6890,2024-05-20,TikTok,17.76,Northeast,Trending Sounds
6891,2024-05-20,Meta Retargeting,27.11,Northeast,Cart Abandoners
6892,2024-05-20,TikTok,23.99,West,Trending Sounds
6893,2024-05-20,Meta Prospecting,19.11,Midwest,Broad Interest
6894,2024-05-20,Google Brand,20.88,South,Brand — Exact
6895,2024-05-20,Google Shopping,24.45,South,Standard Shopping
6896,2024-05-20,Email/Organic,10.92,South,Newsletter
6897,2024-05-20,Meta Prospecting,12.44,Northeast,Broad Interest
6898,2024-05-20,Meta Retargeting,18.95,South,Cart Abandoners
6899,2024-05-20,Email/Organic,10.15,Northeast,Organic Search
6900,2024-05-20,Meta Retargeting,30.12,Midwest,Cart Abandoners
6901,2024-05-20,Email/Organic,4.48,South,Direct
6902,2024-05-20,Email/Organic,8.56,West,Organic Search
6903,2024-05-20,Meta Prospecting,10.63,West,Lookalike 1%
6904,2024-05-20,Meta Prospecting,17.34,South,Broad Interest
6905,2024-05-20,Email/Organic,8.27,Northeast,Direct
6906,2024-05-20,Google Brand,28.58,West,Brand — Phrase
6907,2024-05-20,Meta Prospecting,19.68,West,Lookalike 1%
6908,2024-05-20,Meta Retargeting,28.62,West,Cart Abandoners
6909,2024-05-20,Meta Retargeting,32.66,South,Cart Abandoners
6910,2024-05-20,Meta Prospecting,22.78,West,Advantage+ Shopping
6911,2024-05-20,Google Shopping,31.93,South,Standard Shopping
6912,2024-05-20,Email/Organic,7.78,Midwest,Newsletter
6913,2024-05-20,Google Shopping,36.77,Midwest,Standard Shopping
6914,2024-05-20,TikTok,23.49,Northeast,Creator UGC
6915,2024-05-20,Meta Prospecting,20.25,West,Advantage+ Shopping
